index,fid,nn_rep,lhs_rep,ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,dim
1393,14.0,orig,93.0,2.2190269852319533,0.0018845832753640731,0.7272217528405638,-0.14312166926134617,0.3498497210233643,0.5113052110576207,0.7556357903399099,0.9836409679602061,
1394,14.0,orig,94.0,2.1091673918800087,0.001970427898050037,0.7293477361461983,-0.14071041025943062,0.3234333828116891,0.48787355040742764,0.7464288037415945,0.9808396376041333,
1395,14.0,orig,95.0,2.3170882396285366,0.0017466276170863386,0.6672893267576472,-0.12693620107609585,0.32817545298900874,0.5175474674244129,0.7581608780765946,0.9840233108976829,
1396,14.0,orig,96.0,2.205420873904464,0.0017287140007391899,0.6660048789437011,-0.13347115162782472,0.3175855560388521,0.5291647804120111,0.7561706570610522,0.9830590643499261,
1397,14.0,orig,97.0,2.2919705105010495,0.0018480852084755768,0.718201275413122,-0.1304822602476691,0.35049378507771645,0.5028264089669818,0.7484586463784247,0.9846371716528687,
1398,14.0,orig,98.0,2.1810956704725175,0.001883976841631421,0.7288025253730638,-0.12839009725385547,0.3654072114365018,0.521158669905698,0.7682511924331902,0.9845001814191181,
1399,14.0,orig,99.0,2.279356987070434,0.0019516250037979856,0.6459208143818528,-0.12871780196816335,0.34903693248300494,0.5263444117990878,0.7510426347264473,0.9849825767964989,
1400,15.0,orig,0.0,2.9697984147743486,0.0010940186932970064,0.5275684534477248,-0.08229184852761778,0.4623042480999866,0.6254596444752799,0.6927307101869827,0.9799391592563548,
1401,15.0,orig,1.0,2.7833687969795666,0.0013793451754719542,0.5653935663072791,-0.077640188294356,0.4684640570034133,0.6384282211659912,0.69907191649132,0.9818680503389386,
1402,15.0,orig,2.0,2.79047790333199,0.0012227880935721214,0.43418088772517255,-0.0763658563165058,0.4695080562118419,0.6648178288757762,0.7345098336394744,0.9827241742490359,
1403,15.0,orig,3.0,2.9645890830484043,0.001132332421771194,0.5476355239985652,-0.08027880094783124,0.4456755259265426,0.622049752017715,0.6852835769233467,0.9828741614674674,
1404,15.0,orig,4.0,3.039656875184729,0.0013477204277340385,0.48134311741677993,-0.08955589048187237,0.43888269638163824,0.5934113502948692,0.682201580657392,0.97627052542587,
1405,15.0,orig,5.0,3.343543231344187,0.0012669490869608778,0.5007258113806572,-0.08266651357297423,0.4287601881250773,0.607755858885543,0.670322652164357,0.9811840601393997,
1406,15.0,orig,6.0,2.997118862164261,0.0014194794060652992,0.5707231208522027,-0.0803136106377446,0.4277184394568605,0.6328418445803556,0.7073194713849206,0.9797974628487444,
1407,15.0,orig,7.0,2.8208214155286564,0.0012994542961802932,0.4880588282999965,-0.08456468505246073,0.4582568047153144,0.6474595346523263,0.7142928755634123,0.981568175460693,
1408,15.0,orig,8.0,2.667019312565572,0.0014480364055757492,0.5145975908940172,-0.08990083152301918,0.4685551365302657,0.6135377920460047,0.7040300297135733,0.9766912375132896,
1409,15.0,orig,9.0,3.004369793359956,0.0012419869813756284,0.49524850414913885,-0.07464069810518079,0.4432297050703762,0.6095256754014663,0.6856806494769644,0.9786245632737879,
1410,15.0,orig,10.0,3.0243287535172474,0.0011421586362860743,0.4975344666534965,-0.08460981570986946,0.4426395843297586,0.6033232551177801,0.6850383376045506,0.9787186314100345,
1411,15.0,orig,11.0,2.8971224975960257,0.001353411193520506,0.535130695419777,-0.0860771878443488,0.45580113765008745,0.6245031161524797,0.6988799083447101,0.9784748876399624,
1412,15.0,orig,12.0,3.1633266670133264,0.0011805989840071673,0.5163474854244413,-0.08336752770403201,0.4330265414241845,0.6151463259518758,0.6837483234766877,0.9791183680025062,
1413,15.0,orig,13.0,2.727718567733806,0.0012192455408960112,0.48975184395940646,-0.08888151333900941,0.4659516023928706,0.6095139609501758,0.6963755261633093,0.975730452467137,
1414,15.0,orig,14.0,2.985158123612328,0.0013727944821597736,0.4537848559957415,-0.09356159297962634,0.44740927969767086,0.6263099120763871,0.7090235572864458,0.980730983913741,
1415,15.0,orig,15.0,2.830090855840294,0.0011373846317706971,0.5162590594946431,-0.08062765634532842,0.46553059737539737,0.6401240238392323,0.7187320788573544,0.9832594247211373,
1416,15.0,orig,16.0,3.314670989971285,0.001146422819324238,0.5005325059793564,-0.08299355114888754,0.43473939806365003,0.5789907097444928,0.6555065263074328,0.9795541154781947,
1417,15.0,orig,17.0,2.8257427498782137,0.0011281464165777434,0.5334722172682792,-0.07934442270940074,0.4596590659463745,0.6259605983266221,0.706496787162137,0.9783024531020801,
1418,15.0,orig,18.0,2.7947462555138323,0.0011307056072039495,0.5047665659900034,-0.08626469995784038,0.48364206162195766,0.654087509924041,0.7183416968873728,0.9822468477475167,
1419,15.0,orig,19.0,2.8342433240536655,0.0013745267956632476,0.5516352202428225,-0.09012761371561633,0.46527040377855555,0.6276923643784926,0.7005365709187251,0.9802345030402255,
1420,15.0,orig,20.0,3.1022813714469333,0.001098562970630447,0.5205456117553622,-0.09165985958263283,0.43954375838758,0.597032603796078,0.6851318129400046,0.9798074165016001,
1421,15.0,orig,21.0,3.0030873004910523,0.001074086778510566,0.53283787029449,-0.09515305602181075,0.46221037497849193,0.5779607893919407,0.6680099816248264,0.9781762575036174,
1422,15.0,orig,22.0,2.8982717950922487,0.0012778056686807684,0.5466792671667883,-0.07285726038595633,0.46777264839642396,0.6582122270565995,0.70879851866656,0.9831997529497054,
1423,15.0,orig,23.0,3.0119759523867993,0.0011491247547413788,0.5848808167059287,-0.08664689863416417,0.45621553142248406,0.6212586253257617,0.6925987219311669,0.9786777360282456,
1424,15.0,orig,24.0,2.7667342819590877,0.0011327496869759557,0.5621368775410165,-0.07750909982983963,0.4844217629622297,0.6626139813207226,0.7284631202558558,0.9844513841313508,
1425,15.0,orig,25.0,3.04067400869465,0.0011292311446459934,0.5159882642320271,-0.07721451155945076,0.45472603100535014,0.632942547444544,0.6971593768816208,0.980322912598441,
1426,15.0,orig,26.0,2.8434776511526114,0.0011924482334239588,0.5778105349000958,-0.09675337269995017,0.45838262029987076,0.6219038121906499,0.6931243729817773,0.9783569167556647,
1427,15.0,orig,27.0,3.0649342617446274,0.0010276655711424962,0.4756829174133088,-0.09060746098142664,0.4386253310181617,0.595979434180719,0.6799846900982031,0.980033067946477,
1428,15.0,orig,28.0,3.1415547795198258,0.0011863130846311034,0.5574405394012575,-0.0932762951267026,0.43623424240262754,0.5972345555009143,0.6736141975201488,0.9795683284328232,
1429,15.0,orig,29.0,2.9650943155321197,0.001169479052710823,0.4984716957678319,-0.07997774813397002,0.4568614898194817,0.6322025366149437,0.6989247618645911,0.9811314108905987,
1430,15.0,orig,30.0,2.920489111819507,0.0014495190942223123,0.5077036585825129,-0.07676507366840697,0.45797324527911454,0.6215419055414646,0.6886601718379832,0.9809147678059926,
1431,15.0,orig,31.0,2.9353781832190915,0.0015531517270585568,0.5072156911555165,-0.07584998184498723,0.46167149112067285,0.621114908887749,0.7012652196258826,0.9791079347422469,
1432,15.0,orig,32.0,2.894349506065992,0.0012264525089912093,0.5360197626525149,-0.08771690340728946,0.4640409887875182,0.6253790280782032,0.7012110616913475,0.9812085811948276,
1433,15.0,orig,33.0,3.0539884307892344,0.0012077254590081702,0.5152535248612108,-0.07950390912995328,0.45861104596195257,0.6295606008170613,0.6940393172142632,0.9801197472688989,
1434,15.0,orig,34.0,2.8429904682339977,0.0013300624440487911,0.5676268708362439,-0.10240304253341484,0.4568055895496671,0.6070494711126897,0.6887202644972639,0.9758640169372823,
1435,15.0,orig,35.0,3.118996255709656,0.0012988899474075451,0.4838314933639652,-0.08071201246353948,0.44662018911816315,0.6065063454443791,0.671188128955988,0.9813211291724239,
1436,15.0,orig,36.0,2.9951930366231965,0.0009270577581949088,0.5642452597262855,-0.08096840129132861,0.4697142310844411,0.602539109673205,0.686263736677852,0.9817634136043586,
1437,15.0,orig,37.0,3.0870340261086704,0.0009128816969681525,0.5648028364111132,-0.08381092639622463,0.4636950317480921,0.6300235133940982,0.6824361987734717,0.9839611855268175,
1438,15.0,orig,38.0,2.8218491765868516,0.00102440067444534,0.5054194429004346,-0.0792731420344175,0.4642264285363691,0.6536808410892126,0.7068614508190432,0.9811572359043341,
1439,15.0,orig,39.0,2.6179465873814225,0.0011352590983040546,0.48636509267395905,-0.0921158313890182,0.47709375842669577,0.6361112050678185,0.7132276619282436,0.9812598200995056,
1440,15.0,orig,40.0,2.746732439654715,0.0013618511631508649,0.5792375165589129,-0.08391777267994258,0.4587026462895467,0.6584815647335001,0.7330432224236365,0.9822101815424984,
1441,15.0,orig,41.0,2.770455552300219,0.0012789425712090815,0.5221343952715111,-0.08206626162622799,0.469260607211303,0.6281309760091174,0.7166256304691876,0.9795822958098505,
1442,15.0,orig,42.0,3.0744059109451287,0.0009787227326066472,0.5365099570620065,-0.09327344831062642,0.43607528194339484,0.5683463081853961,0.6725675847528679,0.9728741971029976,
1443,15.0,orig,43.0,2.867947889712932,0.0011375323703414467,0.5183387260696223,-0.0782372126699846,0.44484918990493416,0.6357119249768977,0.7011767783844529,0.9807911500468679,
1444,15.0,orig,44.0,2.7929436876968867,0.0011454161397384131,0.5421048358356588,-0.07423667732831696,0.45519689885464587,0.6266340014023388,0.7065595421574922,0.9798100729871759,
1445,15.0,orig,45.0,3.069301243662672,0.001125581194966652,0.550362362812083,-0.07726164714855081,0.45055927201577883,0.6246288967564406,0.6881832727423607,0.9827842980220535,
1446,15.0,orig,46.0,2.9271342265438203,0.0012221975372285047,0.5532571344191216,-0.0801172933280432,0.4732769476637756,0.6414749803437254,0.7030021084466919,0.9807863548731519,
1447,15.0,orig,47.0,2.8591821443424865,0.001299208367944559,0.485465153146056,-0.0839269271878302,0.4594382149489461,0.6551955305855077,0.7095852770310229,0.9835520941353463,
1448,15.0,orig,48.0,3.097072559269442,0.0011970756600073887,0.5143026232274787,-0.08879711869385101,0.4350428163994514,0.5989195162855661,0.6719088277934046,0.9777617086496343,
1449,15.0,orig,49.0,3.0039673312610407,0.0011520903064029064,0.46989359419411486,-0.08493897212946148,0.4568530956118708,0.6219195511598709,0.6829395063435315,0.980106965271106,
1450,15.0,orig,50.0,2.847526893011376,0.0012338024996966508,0.54824962845398,-0.08790307204199484,0.45770445603532073,0.6384279119251622,0.7089608271045846,0.9823959395049111,
1451,15.0,orig,51.0,3.0915432097754603,0.0011557561688665611,0.5502612917718095,-0.07826946178959554,0.46247256582061946,0.617624683427229,0.6781534929312172,0.9813142100807103,
1452,15.0,orig,52.0,2.8401850236218933,0.0012394636535014052,0.5306591428118664,-0.08540113344489789,0.453899464813173,0.6196320993438977,0.6879431111881418,0.9790759691123296,
1453,15.0,orig,53.0,2.988176485431439,0.0012417674706210094,0.5293856020367793,-0.08788830164836453,0.45427048884821364,0.6265205498709208,0.6986913501768552,0.981711132415809,
1454,15.0,orig,54.0,2.61852631828756,0.0012688709231841778,0.5391044214729885,-0.08557062342193503,0.4795175142062039,0.632523584137114,0.7048596811924728,0.9796495167665189,
1455,15.0,orig,55.0,2.8755343225034427,0.0011219671178629353,0.5114512008454551,-0.0751559036954628,0.4549507309190062,0.6362923515659278,0.7041617986009284,0.9819806375387119,
1456,15.0,orig,56.0,2.9706519964988782,0.0011332470302303462,0.5238841696637897,-0.08892274370481926,0.45860070897912,0.6112256746302751,0.6734585414248948,0.9798701853884385,
1457,15.0,orig,57.0,2.9093558553015146,0.0013608079722344352,0.4775367090082226,-0.08088522550085031,0.43766619270852347,0.6278098956284284,0.6968844187525791,0.9819322311768548,
1458,15.0,orig,58.0,3.0742103709617994,0.0013881357658907076,0.5546275690150156,-0.08861037592532882,0.4452728104036494,0.6211590176556538,0.6806226897591401,0.9825850343854614,
1459,15.0,orig,59.0,3.126877701979536,0.0011577499807378499,0.564932260828001,-0.08677554798024459,0.45293165604510777,0.593565107346604,0.6595066284706215,0.9786733474433321,
1460,15.0,orig,60.0,2.989562270872214,0.001120759844021399,0.46724652288984314,-0.09211185242713525,0.45127458492273853,0.5964572121256733,0.6871919959062307,0.9766334366633113,
1461,15.0,orig,61.0,2.9916154989451735,0.0010347883862425766,0.5270430854786913,-0.08436197622577395,0.45080837140265606,0.6392999231120712,0.7068935406343095,0.9809957119081417,
1462,15.0,orig,62.0,3.0274861891923703,0.001327482516518098,0.5492808214037068,-0.08104332448367878,0.42690103327139195,0.6186886257355515,0.6923039445242705,0.9795094098657524,
1463,15.0,orig,63.0,2.5773356059002177,0.0013212324279617983,0.48642370600295654,-0.09083592541624338,0.482314182566869,0.6296486949158122,0.7121328890688949,0.9801982613586602,
1464,15.0,orig,64.0,2.942386175780142,0.0012562747993184078,0.5428441519186828,-0.0815674424809077,0.4529037129396134,0.6225276361283305,0.6794145414011166,0.979930793384869,
1465,15.0,orig,65.0,2.8678169115713836,0.001174894345979508,0.4743383213497894,-0.09013239889407253,0.46427768228775734,0.6264713319987281,0.702239817767871,0.9810346533980884,
1466,15.0,orig,66.0,2.9732203837491387,0.0013164621763211994,0.5432706541129408,-0.0749218848003174,0.4546355818171337,0.6125906511875915,0.6836799140313827,0.9798129643309206,
1467,15.0,orig,67.0,2.81460879879956,0.001078577593214314,0.46387272619993125,-0.07551217356085832,0.47664079373326496,0.6610793718004804,0.7125882604379845,0.9850810257387712,
1468,15.0,orig,68.0,2.94441575302854,0.0012836814804926937,0.4917600636149293,-0.09131538494287204,0.46009877661758625,0.5858555080372085,0.65765483512946,0.9770052539442874,
1469,15.0,orig,69.0,3.079065676199954,0.0009387525744004251,0.5512254600490627,-0.0879525227044062,0.4423029682311178,0.6107472541357513,0.6801772111844526,0.979984069860611,
1470,15.0,orig,70.0,3.0513456245410406,0.001184706314700945,0.5465294769196465,-0.08136660013106267,0.4592849597366261,0.615199484955642,0.6925144203452154,0.982654676421181,
1471,15.0,orig,71.0,2.8410582204405235,0.0012183819825408808,0.5089515295461102,-0.07628724975297967,0.4627156077891179,0.6326480957975756,0.7006638217573533,0.9808777314971292,
1472,15.0,orig,72.0,2.846749062530271,0.0011492459678639228,0.5434064859050215,-0.0758671377914156,0.47617084544906774,0.6557718173878611,0.7234670356310295,0.981071486032738,
1473,15.0,orig,73.0,3.150205722976469,0.0010779699800571745,0.524471469479994,-0.07363577511215429,0.4291228045828235,0.6115279219241394,0.6825299588580525,0.9800116180221168,
1474,15.0,orig,74.0,3.1386387170818426,0.0011761528621508743,0.5782149190724136,-0.07372868147817514,0.44932294698475816,0.6270696584872161,0.683411233786771,0.9831351504945872,
1475,15.0,orig,75.0,2.7486524640860153,0.0013706704791339765,0.5090144350651723,-0.07151150534185335,0.49895702882709114,0.6917749393993844,0.7439932961444029,0.9853212089188317,
1476,15.0,orig,76.0,2.9140835799801876,0.0011746138653426661,0.5633179945929683,-0.08337957663362865,0.46511432054987756,0.6407917048898962,0.7022183126956989,0.9837157503538962,
1477,15.0,orig,77.0,2.8326105228139915,0.0010486818065794448,0.490282723719012,-0.08403005393095755,0.4752606829123288,0.6338373314250084,0.7014489471225975,0.9800437853173197,
1478,15.0,orig,78.0,2.896772574950479,0.0012723216486615044,0.5092808347981288,-0.0860738594643136,0.44601861278524635,0.6250981222502483,0.6901120130917371,0.9808926464277331,
1479,15.0,orig,79.0,2.6540379945994648,0.0012942963682911273,0.5374746459143828,-0.0885647343835428,0.4908924032016643,0.6404561336738228,0.7062599313748475,0.9811155589603576,
1480,15.0,orig,80.0,2.618168117789381,0.0009389129623573183,0.4612330903385135,-0.09010624542309276,0.47682953650501736,0.6408293119832066,0.7258064238288034,0.9795708302191874,
1481,15.0,orig,81.0,3.217897206332124,0.0011966273339630003,0.5192625482506585,-0.07828275269481079,0.4450293364423621,0.6139518996377021,0.6748399377969186,0.9833683239576916,
1482,15.0,orig,82.0,2.813799494336284,0.0011405657015226465,0.5289553038760837,-0.0753092189750867,0.46595894475164634,0.647913374826327,0.7121556984368218,0.9809191791479245,
1483,15.0,orig,83.0,3.1567360154940376,0.0014988461508367427,0.505823308890191,-0.07728247885267321,0.44577086829424994,0.6421185656884878,0.7013245847939071,0.9819675291614274,
1484,15.0,orig,84.0,3.126662268354029,0.0011593219782815082,0.4612348471122502,-0.072972831881609,0.43669275283130504,0.6417475246417716,0.6927875025452198,0.984692556199468,
1485,15.0,orig,85.0,2.718480077474382,0.0012573508492364658,0.5532534360634723,-0.08636714612900619,0.48764248517057573,0.6500535696865593,0.7115630654154309,0.9816042789031747,
1486,15.0,orig,86.0,2.7345026202169365,0.0013270615372720025,0.5037377041719888,-0.08298572158520395,0.4692972560735622,0.6284245101381531,0.7036886596746725,0.9803913586208176,
1487,15.0,orig,87.0,2.914781698439162,0.0014334341594672067,0.4812588691784745,-0.09011717474272599,0.4354810368722759,0.5847735959543814,0.6721607017901894,0.976711500109912,
1488,15.0,orig,88.0,2.890716606214308,0.0012882706112331073,0.5092836258091787,-0.08424558599657833,0.4420500111308173,0.6154252480749319,0.6910876208502617,0.9790209931333034,
1489,15.0,orig,89.0,3.1030326545527167,0.0010565329755263947,0.5077462832634331,-0.07909989071713942,0.43846042503557625,0.60481593231534,0.6654995500035772,0.9803203480912439,
1490,15.0,orig,90.0,3.276734011351061,0.0011285674182293487,0.5693768824968012,-0.09454410784586245,0.40687859838822893,0.5664256174640339,0.6487614486169779,0.9750026486593089,
1491,15.0,orig,91.0,2.7124012967372733,0.0012488499299220795,0.5240327965378303,-0.09848321834114955,0.47643701475322664,0.6048473358992821,0.7027071218609748,0.9746727721351582,
1492,15.0,orig,92.0,2.9388542619074642,0.0011857871187712515,0.5200509913278145,-0.07753725897063322,0.4599488324169989,0.6380974001040153,0.7138185696086459,0.981663394803008,
1493,15.0,orig,93.0,2.7357376164511433,0.0014034053263719012,0.5695256409993638,-0.07543937911438885,0.46894522683401685,0.6538875961218453,0.720276838451424,0.9821316769806683,
1494,15.0,orig,94.0,2.8859106608763603,0.0011237944156761897,0.4788064750340655,-0.08066874138795246,0.461294774618084,0.6524864508800632,0.7076480936957458,0.9827195309977738,
1495,15.0,orig,95.0,2.8614009860801852,0.001255883349669599,0.4727795782815271,-0.08120498703441631,0.45527957213130144,0.6248714097679094,0.6999138996228161,0.9807733631326468,
1496,15.0,orig,96.0,2.6669493354728186,0.0011304581623836378,0.484645154114174,-0.09046201432563057,0.4673186198752092,0.6180544989458346,0.7028160071710539,0.9771789663750338,
1497,15.0,orig,97.0,2.746402167733878,0.0009554805687402232,0.5505058875044656,-0.08932852423022537,0.4654889767128876,0.6483431435862028,0.7271421424090417,0.9810324805934308,
1498,15.0,orig,98.0,2.9514624093261284,0.0011088939528661023,0.5057947253067462,-0.07181720582679225,0.47325616753817856,0.6571168835276348,0.7178200841088126,0.9843605337833772,
1499,15.0,orig,99.0,2.8538690188823703,0.0012713131630054393,0.4745536905802764,-0.06946514330765893,0.4571985849605167,0.6313728320985823,0.709695305356899,0.9811215330831902,
1500,16.0,orig,0.0,1.3064623527131203,0.01563283191031737,0.27928185465207694,-0.4044876551546309,0.178260948653166,0.1772727862825324,0.24633601785053738,0.3175741104619382,
1501,16.0,orig,1.0,1.411427911990873,0.013462182727941797,0.2677830311524424,-0.43768935947377824,0.16305497455248874,0.16415203676538337,0.21536118838715046,0.28767797419586993,
1502,16.0,orig,2.0,1.4922181274754516,0.010565070565383576,0.29657567448146166,-0.42868954609127546,0.15097292112794436,0.14939499714479598,0.21930797834014304,0.2743690556116771,
1503,16.0,orig,3.0,1.3101020032130732,0.013425014867050545,0.225040837695805,-0.42522965351800013,0.14450794775719322,0.14607006638809616,0.22287788909468342,0.30003325030139905,
1504,16.0,orig,4.0,1.308347743461139,0.011006716434406611,0.24893038523482564,-0.42491739627562203,0.10808988094430061,0.10680462129274992,0.17941998615180899,0.278745885107216,
1505,16.0,orig,5.0,1.2560393839245312,0.010260891766922122,0.28712478161378036,-0.42345168996009414,0.12992722843188131,0.13151411545439573,0.20292791461277715,0.31185041535453695,
1506,16.0,orig,6.0,1.2609468945136952,0.01602589689615809,0.24933846024021075,-0.426977097807813,0.15295296116915647,0.1563006713277698,0.24755489270491404,0.34467091901292446,
1507,16.0,orig,7.0,1.5473645556059819,0.010028032092899354,0.21843031958288445,-0.44042024757148074,0.17780735921882584,0.17792252954782162,0.24126225049965044,0.31420874735535753,
1508,16.0,orig,8.0,1.6984226701317757,0.01021147209335054,0.2818389384653293,-0.413139818105798,0.144373494388917,0.14315964620919208,0.20575023018774163,0.28281534325145896,
1509,16.0,orig,9.0,1.4448428639089292,0.00962680386248884,0.27533969444491346,-0.43816863853609683,0.17649251927869058,0.17773214594026587,0.2563365293662422,0.3041534712833768,
1510,16.0,orig,10.0,1.4429242164494127,0.01599003219379598,0.23199146529951778,-0.4387431671944586,0.1863222405436813,0.18496123148441923,0.2530164100882447,0.2947771058463957,
1511,16.0,orig,11.0,1.2807518446994124,0.009540251666651112,0.2830166649737554,-0.4537392429808069,0.13035032411920866,0.1342395904757001,0.21151634160187083,0.30842250688552264,
1512,16.0,orig,12.0,1.557878530063478,0.009645148933918107,0.2313512453823264,-0.4379884008939181,0.15478903489490703,0.15312707218897725,0.20983465245388122,0.2898717187890719,
1513,16.0,orig,13.0,1.1982155065335527,0.010660974126555237,0.2356154373774093,-0.41713107993914644,0.1403983114205486,0.13899406362652866,0.22072469447083232,0.28687665893679637,
1514,16.0,orig,14.0,1.469716513335112,0.01048440460489787,0.23840451773056356,-0.415068643883849,0.18799261547141732,0.19096912809804545,0.2723341289562313,0.3487669196040042,
1515,16.0,orig,15.0,1.5687410626512472,0.009766779492008442,0.22950810114483147,-0.43002309758364277,0.13153419629411156,0.1298529820298192,0.194845375536137,0.274649276696446,
1516,16.0,orig,16.0,1.39468965103031,0.014019794143192684,0.2739018332749398,-0.4465711157466907,0.1323552912691326,0.1315265941011453,0.1924282592926443,0.291118882783032,
1517,16.0,orig,17.0,1.3911661857319273,0.012050647206889021,0.2745725965202326,-0.41145350512638634,0.12383117547620937,0.12324158329724044,0.20177437395436904,0.2547920099318788,
1518,16.0,orig,18.0,1.2865639794017072,0.013459457168664837,0.2519764342304326,-0.4404739755528337,0.14449877711278214,0.14309683423658248,0.21078336747023085,0.3087575874058658,
1519,16.0,orig,19.0,1.324789036987193,0.013802538172773885,0.2625047753766728,-0.44362341289383095,0.13956606156964468,0.13803849624186637,0.19451245310278586,0.2790798927485538,
1520,16.0,orig,20.0,1.4302670649958946,0.013055705172103211,0.2710915446747655,-0.4296356516146799,0.14372061458997154,0.14236283846745423,0.22486499531788162,0.26827804654537635,
1521,16.0,orig,21.0,1.7304605826912909,0.009792192386766594,0.26153941294361754,-0.39365045235548474,0.17018538056152455,0.17243772929467027,0.23132421304735584,0.29142490545119215,
1522,16.0,orig,22.0,1.5291045987181795,0.012480017077456438,0.27244484300024174,-0.4282810466679443,0.16558731121597448,0.16510765484854195,0.23112374843108063,0.2964294727623821,
1523,16.0,orig,23.0,1.2704801675460655,0.012173358557164952,0.2655041924738452,-0.431375849546715,0.12431794698323562,0.12821986927351947,0.2311873773801726,0.28468717245947595,
1524,16.0,orig,24.0,1.17411034792944,0.011640022705495273,0.24309785887905125,-0.42635534349526666,0.1409444884199741,0.1413195671419225,0.19981613556110978,0.2851672729553455,
1525,16.0,orig,25.0,1.7029646080036984,0.011173715508624471,0.2744761920614084,-0.39152070010486334,0.1651418653689266,0.16425396032177364,0.2220032120283688,0.30929459213708843,
1526,16.0,orig,26.0,1.2863509207521908,0.010154783894650729,0.30134348819589807,-0.42770321160024893,0.1261388570969676,0.12675130059347506,0.22725624265805655,0.3010006612742744,
1527,16.0,orig,27.0,1.2104560119470225,0.015493533099756835,0.23435259991699697,-0.45253219768129116,0.16897503652021129,0.16732516619460236,0.22915401456107853,0.30173177316230837,
1528,16.0,orig,28.0,1.4625207261302904,0.011734072899906807,0.28245977953407403,-0.45647364410422586,0.130862933458343,0.12912212757329544,0.21370083571168774,0.2877936120419825,
1529,16.0,orig,29.0,1.4914776926001154,0.009918420887381317,0.2406726667332758,-0.4114840989970362,0.1554692953179979,0.15456918954866306,0.2178209570936862,0.2575250208315625,
1530,16.0,orig,30.0,1.5107309964288242,0.011556747500197197,0.2519082781929321,-0.409442726162314,0.1510941522414203,0.14992797177431683,0.22874730080021244,0.3078200594891939,
1531,16.0,orig,31.0,1.4563082166529082,0.01106510285711995,0.28397896586453647,-0.4420825937679517,0.11675775924887322,0.11634843789511795,0.1930417176258964,0.2609888629926408,
1532,16.0,orig,32.0,1.3903242935444813,0.01119693048884442,0.2813035770091397,-0.43574375643271485,0.15472623272888442,0.154729226028677,0.2124688170819483,0.2754735168709398,
1533,16.0,orig,33.0,1.5494150981197754,0.011180032546933736,0.27124961501174344,-0.4059096365908817,0.1578571739392709,0.15951177572569297,0.20536687698681877,0.30354058048189414,
1534,16.0,orig,34.0,1.482074286747263,0.01116985582801015,0.26885733433987863,-0.42653701642699526,0.18858385853462767,0.1871523458963391,0.23008084408070428,0.31344683509107873,
1535,16.0,orig,35.0,1.194791886527313,0.010485265957486866,0.24449552688272208,-0.43042989949265936,0.14369316249946107,0.14301403927197798,0.20143744619124548,0.32594998979996703,
1536,16.0,orig,36.0,1.5624583633808025,0.012121551415218665,0.25839577500832484,-0.4072450419245875,0.15215271926437057,0.15653665108489867,0.23405037036433252,0.29102387924538886,
1537,16.0,orig,37.0,1.3931554286119034,0.01853450696143541,0.27776686400356826,-0.42473222511396286,0.1519876566283247,0.15042610506449772,0.20774056374353533,0.2922226795428885,
1538,16.0,orig,38.0,1.467734233279009,0.0144693768434769,0.25954015444802186,-0.43866825444553637,0.1411940409244059,0.14115003333025877,0.17918396953955196,0.2616201828949193,
1539,16.0,orig,39.0,1.3798357276793536,0.010937545378264961,0.23649503179357378,-0.43860800336842787,0.1673445836477423,0.1656659233350919,0.22572505275614285,0.3090257190321407,
1540,16.0,orig,40.0,1.5746651673242156,0.01168883377619801,0.25071776065860896,-0.41438165192357973,0.17203700244180276,0.17279992548304857,0.21554056975229663,0.300085776028022,
1541,16.0,orig,41.0,1.7104360286127611,0.01061368233796452,0.24921688993337682,-0.43308809628103484,0.11160503968518076,0.11035008447993533,0.17489042098592578,0.26575695276069833,
1542,16.0,orig,42.0,1.2925048218191575,0.010944779494746173,0.2704852585927322,-0.43134966850231543,0.1518743565275369,0.15117483221686967,0.22989908150060845,0.29432881752208084,
1543,16.0,orig,43.0,1.3513302560396683,0.015551021304751143,0.26335574162663344,-0.3933949159902472,0.16165070371026147,0.1601301722420514,0.2274573047087577,0.31957776742913047,
1544,16.0,orig,44.0,1.087755591842204,0.016434964281018757,0.287264469310408,-0.43506868579561825,0.17956263466972122,0.1825442499517822,0.2590527149034195,0.33877655427594355,
1545,16.0,orig,45.0,1.957241253835289,0.01118532616963131,0.26467491629148265,-0.3986917662873006,0.15763274165514152,0.15616279208418582,0.21871440283059607,0.26773826628956543,
1546,16.0,orig,46.0,1.4273536304881174,0.011694766714524654,0.25413639213515377,-0.4009406850132951,0.14957531921204348,0.1522015259856614,0.20621948895417697,0.32223592700899795,
1547,16.0,orig,47.0,1.7613590702261028,0.00989624323797447,0.2365990286265268,-0.4277685041577204,0.13911693319082885,0.13887177831589292,0.1780412525681,0.2699209538983227,
1548,16.0,orig,48.0,1.372554050246706,0.013499079770899603,0.23912536803431533,-0.4218495202729183,0.15559784823361045,0.15393403682619378,0.21856252534914145,0.3137403201269382,
1549,16.0,orig,49.0,1.2648316716069659,0.014323447636012251,0.23974681206116494,-0.4187221371426217,0.17702872902732536,0.17918774398029436,0.26007477085516284,0.3176554343074416,
